Week,PossessionID,Side,Notes,HeightSortedLineup,IncompleteResult,Duration,2FGA,2FGM,3PA,3PM,FTA,FTM,TOV,ORB,FOUL,PTS,Team_DefPoss,Team_AllowMiddle,Team_AllowPaintTouch,Team_AllowUC3,Team_AllowOBoard,Team_Deflections
3,160,Defense,P11,MS-DP-AC-IK-KJ,False,0:17.2,0,0,1,0,0,0,0,0,0,0,True,False,False,False,False,False
3,161,Defense,P11,MS-DP-AC-IK-KJ,False,0:14.1,0,0,0,0,0,0,0,0,1,0,True,False,False,False,False,False
3,162,Defense,P11,SD-SI-EF-AM7-MH,False,0:19.0,0,0,1,0,0,0,0,0,0,0,True,False,False,False,False,False
3,163,Offense,P12,MS-DP-AC-IK-KJ,False,0:16.9,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False
3,164,Defense,P12,MS-DP-AC-IK-KJ,False,0:09.4,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,True
3,165,Offense,P12,SD-SN-SI-EF-MH,False,0:15.2,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
3,166,Defense,P12,SD-SN-SI-EF-MH,False,0:14.1,1,1,0,0,0,0,0,0,0,2,True,False,False,False,False,False
3,167,Offense,P12,MS-DP-AC-IK-A'M,False,0:12.2,1,1,0,0,0,0,0,0,0,2,False,False,False,False,False,False
3,168,Defense,P12,MS-DP-AC-IK-A'M,False,0:14.0,0,0,1,1,0,0,0,0,0,3,True,False,False,True,False,True
3,169,Offense,P12,SD-SN-SI-EF-AM7,False,0:15.1,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False
3,170,Defense,P12,SD-SN-SI-EF-AM7,False,0:17.1,1,1,0,0,0,0,0,0,0,2,True,False,False,False,False,False
3,171,Offense,P12,MS-DP-AC-IK-KJ,False,0:06.8,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False
3,172,Defense,P12,MS-DP-AC-IK-KJ,False,0:12.7,1,1,0,0,0,0,0,0,0,2,True,True,True,False,False,False
3,173,Offense,P12,SD-SN-SI-EF-AM7,False,0:29.2,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
3,174,Offense,P12,SD-SN-SI-EF-AM7,False,0:12.0,0,0,1,1,0,0,0,0,0,3,False,False,False,False,False,False
3,175,Defense,P12,SD-SN-SI-EF-AM7,False,0:15.6,0,0,1,0,0,0,0,0,0,0,True,False,False,True,False,False
3,176,Offense,P12,MS-DP-AC-IK-A'M,False,0:12.5,2,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False
3,177,Offense,P12,MS-DP-AC-IK-A'M,False,0:13.2,0,0,1,1,0,0,0,0,0,3,False,False,False,False,False,False
3,178,Defense,P12,MS-DP-AC-IK-A'M,False,0:15.1,0,0,1,1,0,0,0,0,0,3,True,False,False,True,False,False
3,179,Offense,P12,SD-SN-SI-AM7-MH,False,0:14.1,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False
3,180,Defense,P12,SD-SN-SI-AM7-MH,False,0:08.7,1,1,0,0,0,0,0,0,0,2,True,False,True,False,False,False
3,181,Offense,P12,MS-SD-DP-AC-KJ,False,0:13.3,0,0,1,1,0,0,0,0,0,3,False,False,False,False,False,False
3,182,Defense,P12,MS-SD-DP-AC-KJ,False,0:15.9,1,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False
3,183,Offense,P12,SN-IK-EF-AM7-MH,False,0:10.0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False
3,184,Defense,P12,SN-IK-EF-AM7-MH,False,0:09.9,1,1,0,0,0,0,0,0,0,2,True,False,False,False,False,False
